file_name,duration,transcription
60_693file-idw8ITPiwfhOc.wav,4.59,ముందుగా  డేటా ఫలితాలు నీటిని ఆయా దేశాలు రెగ్యులేటర్ పంపిస్తారు
58_693file-idw8ITPiwfhOc.wav,3.39,వ్యాక్సిన్ వచ్చేసినంత మాత్రాన మనదాకా వచ్చేసినట్టే
5_693file-idw8ITPiwfhOc.wav,4.65,అమెరికా కంపెనీ ఫైజర్ బయో టెక్ కంపెనీతో కలిసి తయారు చేస్తున్న  వ్యాక్సిన్
56_693file-idw8ITPiwfhOc.wav,1.83,ఒప్పందాలు జరుగుతున్నాయి
54_693file-idw8ITPiwfhOc.wav,2.25,భారత్ కూడా సంస్థ స్పష్టంగా చెబుతున్నది
53_693file-idw8ITPiwfhOc.wav,1.8,అలాగే ఉత్పత్తిలో సగభాగం
51_693file-idw8ITPiwfhOc.wav,3.36,ఇప్పటికే నాలుగు కోట్ల వ్యాక్సిన్లు రెడీగా  కూడా చెబుతుంది
49_693file-idw8ITPiwfhOc.wav,6.75,ఆక్స్ఫర్డ్  వ్యాక్సిన్ ఉత్పత్తి చేస్తున్నటువంటి పూనాలో  ప్రపంచంలోనే వ్యాక్సిన్ ఉత్పత్తిలో
48_693file-idw8ITPiwfhOc.wav,3.3,కంపెనీ సగభాగం ఇండియా కోసం ప్రొడ్యూస్ చేస్తున్నామని చెబుతున్నారు
4_693file-idw8ITPiwfhOc.wav,12.72,మన స్వేచ్ఛను రిస్ట్రిక్ట్ చేసింది ఒక రకంగా చెప్పుకుంటే జీవితంలో  సంవత్సరం మీద క్వాలిటీ ఆఫ్ లైఫ్ ని దాదాపుగా తీసేసుకుంది ఈ పరిస్థితిలో వ్యాక్సిన్
46_693file-idw8ITPiwfhOc.wav,8.37,సాధారణంగా ఏళ్లకు ఏళ్లు పడుతుంది  అలాంటి వ్యాక్సిన్  ఏడాదిలోనే సైన్స్ సాధించిన ప్రగతికి చిహ్నం
45_693file-idw8ITPiwfhOc.wav,3.7800000000000002,వ్యాక్సినేషన్ చరిత్రలో  రికార్డు మానవ చరిత్రలోనే  రికార్డు
44_693file-idw8ITPiwfhOc.wav,2.37,మన ముంగిట వ్యాక్సిన్ రాబోతున్నది
42_693file-idw8ITPiwfhOc.wav,11.58,భారత్లో కూడా వ్యాక్సినేషన్ ప్రాసెస్ సంబంధించి  కమిటీ ఏర్పాటు చేశారు ముమ్మరంగా ప్రయత్నాలు చేస్తున్నారు ఆర్థిక మంత్రి ప్రకటన కావచ్చు ఏర్పాటు
39_693file-idw8ITPiwfhOc.wav,7.17,మనం ఈ కార్యక్రమంలో గతంలో చెప్పుకున్నాం ఈ ఏడాది ఆఖరుకు అటుఇటుగా వ్యాక్సిన్ బయటకొచ్చే సూచనలు ఉన్నాయి అని చెప్పుకున్నాం
38_693file-idw8ITPiwfhOc.wav,1.8900000000000001,బయటకు వచ్చే సూచనలు కనిపిస్తోంది
37_693file-idw8ITPiwfhOc.wav,5.13,కానీ ఈ పరిణామాలు చూస్తే ఏడాది ఆఖరిలో వ్యాక్సిన్ ముందుకొచ్చే సూచనలు స్పష్టంగా కనిపిస్తుంది
3_693file-idw8ITPiwfhOc.wav,2.7,మన జీవితాల్లో కదలిక అనేది రిస్క్ చేసింది
31_693file-idw8ITPiwfhOc.wav,5.13,రోగాలు ఎక్కువమంది చేసే ప్రయోగాలు విస్తృత ప్రయోగాలు జరగకుండా అనుమతిచ్చింది
29_693file-idw8ITPiwfhOc.wav,1.8599999999999999,వాడకానికి అప్పులు ఇచ్చి ఉన్నారు
28_693file-idw8ITPiwfhOc.wav,3.15,వారు అంతకంటే విస్తృతమైన ప్రయోగాలకు
25_693file-idw8ITPiwfhOc.wav,10.44,పూర్తిస్థాయి డేటా  ఉంటే  ఇప్పుడు లిమిటెడ్ డేటా వస్తుంది అదే దశలో పూర్తిస్థాయి డేటా కూడా ఉంటే తొందరలోనే పూర్తి స్థాయి రిలయబుల్ వ్యాక్సిన్ మనం చూడబోతున్నాం
24_693file-idw8ITPiwfhOc.wav,3.7199999999999998,ప్రస్తుతం కంపెనీలు విడుదల చేస్తున్న నమూనాలోనే
23_693file-idw8ITPiwfhOc.wav,2.31,దాదాపు ఉన్నాయి
22_693file-idw8ITPiwfhOc.wav,3.66,అంత పాజిటివ్ గా జరుగుతున్నాయి కాబట్టి అనుమతులు కూడా వస్తాయి అంచనా
17_693file-idw8ITPiwfhOc.wav,1.65,భారత్  సామర్థ్యం ఉంది
15_693file-idw8ITPiwfhOc.wav,5.85,ఎవరు తయారు చేసిన ఏ కంపెనీ వారు తయారు చేసిన ఏ దేశం వారు తయారుచేసిన ఉత్పత్తిలో భారత్ రారాజు
144_693file-idw8ITPiwfhOc.wav,2.01,ప్రమాదం  తొలిగిపోలేదు
143_693file-idw8ITPiwfhOc.wav,1.98,ప్రమాదానికి కూడా  ఉండొచ్చు
141_693file-idw8ITPiwfhOc.wav,3.42,ప్రతిరోజూ ప్రతిసారి జాగ్రత్తలు తీసుకుంటూనే ఉండడం అవసరం
137_693file-idw8ITPiwfhOc.wav,2.31,మనదాకా వస్తే  తీవ్రత అర్థం కాదు
134_693file-idw8ITPiwfhOc.wav,4.29,రెండు శాతమే అనుకున్నప్పటికీ తక్కువ సంఖ్య అనుకున్నప్పటికీ తక్కువగా కనిపించినప్పటికీ
131_693file-idw8ITPiwfhOc.wav,11.04,ప్రమాదాన్ని తక్కువగా తీసుకుంటున్నారు మాములుగా  భాషలో చెప్పాలంటే లైట్ తీసుకో అన్నట్టుగా వ్యవహరిస్తున్నారు చాలామంది  ముందు కనిపిస్తున్నారు  కనిపిస్తున్నారు మార్కెట్లో కనిపిస్తున్నారు
129_693file-idw8ITPiwfhOc.wav,7.17,జాగ్రత్తలు అటకెక్కించిన వాళ్ళు చాలా మంది కనిపిస్తున్నారు మన కళ్ల ముందు మనకు తెలిసిన వారిలో కొంతమంది మరణించిన దాఖలాలు ఉన్నప్పటికీ
128_693file-idw8ITPiwfhOc.wav,2.85,మాస్కులు లేకుండా తిరుగుతున్న వాళ్లు చాలా చోట్ల కనిపిస్తున్నారు
127_693file-idw8ITPiwfhOc.wav,7.02,వాటిని గాలికి వదిలి కానీ చూస్తున్న జనాలు ఇంతకాలం ఉన్నట్టుగా వదిలేసి తిరుగుతున్న  కనిపిస్తున్నాయి
12_693file-idw8ITPiwfhOc.wav,2.64,అమెరికా కంపెనీ మరో అమెరికా కంపెనీ మోడల్
126_693file-idw8ITPiwfhOc.wav,8.34,కానీ మన దాకా రావడానికి కొన్ని నెలల సమయం పడుతుంది జాగ్రత్త తప్పనిసరి
125_693file-idw8ITPiwfhOc.wav,1.77,ప్రకటన చేస్తాయి
121_693file-idw8ITPiwfhOc.wav,3.06,ప్రపంచ ఆరోగ్య సంస్థ అమెరికా  చాలా కాలంగా
116_693file-idw8ITPiwfhOc.wav,2.9699999999999998,అట్లాంటి సంస్థ మరికొన్ని సంస్థలు ప్రధాన పాత్ర
115_693file-idw8ITPiwfhOc.wav,7.11,ఈ మూడింటిలో సీపీఎం చెప్పుకున్నాం కదా ఆ సంస్థలో దాని పనిలో బిల్గేట్స్ అనే స్వచ్ఛంద సంస్థ
114_693file-idw8ITPiwfhOc.wav,4.23,ప్రపంచ ఆరోగ్య సంస్థ డబ్లుహెచ్ఒ  మూడు కలిసివస్తుంది
112_693file-idw8ITPiwfhOc.wav,1.74,అని పిలుస్తున్నారు
111_693file-idw8ITPiwfhOc.wav,2.67,ప్రిపేర్  ఇన్నోవేషన్
108_693file-idw8ITPiwfhOc.wav,4.38,పేద దేశాలకు వ్యాక్సిన్ చేరవేయడం లక్ష్యంగా ఉన్నటువంటి గాలి అనే సంస్థ
105_693file-idw8ITPiwfhOc.wav,1.92,ఆర్థికంగా వెనుకబడిన దేశాల కోసం
104_693file-idw8ITPiwfhOc.wav,2.52,కృషి చేస్తున్నాం అని ప్రపంచ ఆరోగ్య సంస్థ చెబుతోంది
102_693file-idw8ITPiwfhOc.wav,3.69,ఆరోగ్యం మీద పనిచేస్తున్న కొన్ని సంస్థలు కూడా  అనుమానాలు వ్యక్తం చేస్తున్నాయి
1_693file-idw8ITPiwfhOc.wav,9.93,నమస్తే వెల్కమ్ టు
103_693file-idw8ITPiwfhOc.wav,3.84,అందుకే లెవెల్ ప్లేయింగ్ ఫీల్డ్ కోసం  అందరికీ అవకాశాలు దక్కడం కోసం
136_693file-idw8ITPiwfhOc.wav,2.31,దూరంగా ఉన్నప్పుడు తేలిక మాటలు వచ్చు
12_81file-idgFrXeiaoIHU.wav,3.7800000000000002,అవును
1_50_1248file-idm6DjW9X1SgY.wav,3.45,ఆపరేషన్స్
16_320file-idT8iKlgWsSOY.wav,2.25,హైదరాబాద్లో మాత్రం ఫాస్ట్  కోర్టు పడ్డది
31_320file-idT8iKlgWsSOY.wav,2.13,అత్యాచారం  చంపబడ్డ విషయం
27_320file-idT8iKlgWsSOY.wav,4.23,పార్లమెంట్ లో మాట్లాడింది కూడా ఉరిశిక్ష కోసమే కదా  ఉరిశిక్ష గురించి మాట్లాడారు
26_320file-idT8iKlgWsSOY.wav,3.0,పార్లమెంటు బయట ధర్నా చేసింది కూడా ఉరిశిక్ష కోసమే కదా
24_320file-idT8iKlgWsSOY.wav,1.83,ముగ్గురు పసిమొగ్గలు చంపలేదా
22_320file-idT8iKlgWsSOY.wav,6.69,సామాజిక రాజకీయ ఆర్థిక పలుకుబడి లేని నలుగురు పిల్లలు చంపడం జరిగింది మరి నలుగురు మహిళలను చంపిన ఒక్కడిని
2_2_320file-idT8iKlgWsSOY.wav,5.31,ఇప్పుడు తెలంగాణ రాష్ట్రం ఆసిఫాబాద్ జిల్లాలో లింగాపూర్ మండలంలో ఒక ప్రదేశంలో ఉన్న  ఇక్కడే
0_2_320file-idT8iKlgWsSOY.wav,2.4,వీటి ఆధారంగానే రేప్ కేసులో న్యాయం జరుగుతుందా
5_14_320file-idT8iKlgWsSOY.wav,4.77,కొన్ని   చెప్పి
4_14_320file-idT8iKlgWsSOY.wav,4.05,ఉంది
3_14_320file-idT8iKlgWsSOY.wav,4.44,చిత్రం
2_15_320file-idT8iKlgWsSOY.wav,10.32,అది ఎక్కడో రక్షించినట్టు
1_15_320file-idT8iKlgWsSOY.wav,9.06,కుడి బొమ్మలు ఆడుకున్నట్లు ఆడుకున్నారు
0_320file-idT8iKlgWsSOY.wav,2.46,చెప్పేది
0_15_320file-idT8iKlgWsSOY.wav,3.93,ఆడుకున్న బొమ్మ ఆడుకున్నాడు
0_1_320file-idT8iKlgWsSOY.wav,4.02,ఆడుకున్నారు బొమ్మని ఆడుకున్నారు
30_320file-idT8iKlgWsSOY.wav,1.71,ఒక చోట బీసీ బిడ్డ
29_320file-idT8iKlgWsSOY.wav,5.34,ఆ పసి బిడ్డ కోసమే  మాట్లాడింది కదా మరి   కోసం మాట్లాడుతున్న వీళ్లకు
28_320file-idT8iKlgWsSOY.wav,2.04,ఎవరి కోసం శిక్ష గురించి మాట్లాడాడు
25_320file-idT8iKlgWsSOY.wav,1.92,పసిమొగ్గలు చంపలేదు
23_320file-idT8iKlgWsSOY.wav,4.65,చట్టపరమైన శిక్షలు ఇప్పటికే హాజీపూర్లో నిందితుడు శ్రీనివాస్ రెడ్డి గారు కాదా
21_320file-idT8iKlgWsSOY.wav,1.8599999999999999,విచారణ పేరుతో బయటికి తీసుకొచ్చి
19_320file-idT8iKlgWsSOY.wav,2.37,సామాజిక హోదా కలిగిన వాళ్ళందరూ కలిసి
17_320file-idT8iKlgWsSOY.wav,6.09,ఫాస్ట్ కోర్టు పడ్డా కూడా ఇంకా ఫాస్ట్ కోర్టు తీర్పునిచ్చి  నెల రెండు నెలలు  ఎందుకు గాలి చెప్పి
1_2_320file-idT8iKlgWsSOY.wav,5.76,దేశమంతా దిశ గురించి చర్చిస్తున్న వేళ ఈ ప్రశ్న మన ముందుంచింది ఆసిఫాబాద్ జిల్లాలో జరిగిన ఒక ఘటన
18_320file-idT8iKlgWsSOY.wav,1.53,రాజకీయ పలుకుబడి
11_630file-idCoi8mPcxfkw.wav,4.32,కాలుష్యం పెద్ద ప్రమాదంగా మారుతుందన్న ఆందోళన వ్యక్తమవుతోంది
43_630file-idCoi8mPcxfkw.wav,5.94,పుష్కరఘాట్లో కూడా స్నానాలు చేయడానికి నదీ జలాల నాణ్యత మీద అనుమానాలు వ్యక్తమవుతున్నాయి
46_630file-idCoi8mPcxfkw.wav,6.12,నీటిని నదీ గర్భంలోకి పంపింగ్ చేస్తుండటంతో ప్రజల్లో అనుమానాలు పెరుగుతున్నాయి
12_630file-idCoi8mPcxfkw.wav,5.04,ఒకవైపు పారిశ్రామిక వ్యర్థాలు మరొకవైపు వివిధ పట్టణాలు నగరాల్లో
3_630file-idCoi8mPcxfkw.wav,1.92,సుమారు కోటి మంది
101_630file-idCoi8mPcxfkw.wav,3.12,భద్రాద్రి దిగువన ఆంధ్రప్రదేశ్లో ప్రవేశించి
0_16_630file-idCoi8mPcxfkw.wav,2.73,నదీ జలాల నాణ్యత ఏ రకంగా ఉంది
1_110_630file-idCoi8mPcxfkw.wav,3.12,నీటి లభ్యతతో పాటు ఇటు లభిస్తున్న
108_630file-idCoi8mPcxfkw.wav,3.81,అవసరం ఎంతైనా ఉందని చెబుతున్నారు లేకుంటే
103_630file-idCoi8mPcxfkw.wav,3.36,అటు నదీ పాయలు ఇటు పంట కాలువల ద్వారా
104_630file-idCoi8mPcxfkw.wav,6.0,అనేక గ్రామాలకు గోదావరి జలాలే ప్రధాన వనరుగా ఉంది ఈ నేపథ్యంలో
102_630file-idCoi8mPcxfkw.wav,3.24,అంతర్వేది వరకు గోదావరి పైన సాగుతోంది
106_630file-idCoi8mPcxfkw.wav,1.56,ప్రజలు స్వచ్ఛందంగా
80_630file-idCoi8mPcxfkw.wav,2.8200000000000003,దాంట్లో కానీ  ముఖ్యంగా మనము
7_630file-idCoi8mPcxfkw.wav,2.61,పది లక్షల ఎకరాలకు పైబడిన భూమికి
47_630file-idCoi8mPcxfkw.wav,1.6800000000000002,పుష్కరఘాట్ దిగువన
45_630file-idCoi8mPcxfkw.wav,4.95,పుష్కర ఘాట్ను ఆనుకునే నల్లా ఛానల్ ద్వారా నగరంలోని మొత్తం
42_630file-idCoi8mPcxfkw.wav,7.68,ఇక్కడ ఆహ్లాదకరమైన  వాతావరణంలో స్నానం ఆచరించాలని వాళ్ళకి సవాలక్ష ప్రశ్నలు కనిపిస్తున్నాయి
14_630file-idCoi8mPcxfkw.wav,7.5600000000000005,డ్రైనేజీ నీరు వచ్చి నదీ గర్భంలో కలుస్తుండడంతో ఇది  విషతుల్యంగా మారుతోందని ఆందోళన వ్యక్తమవుతోంది
109_630file-idCoi8mPcxfkw.wav,2.4,రాబోయే రోజుల్లో గోదావరి
15_630file-idCoi8mPcxfkw.wav,3.42,నిజంగానే గోదావరి నదికి అలాంటి ముప్పు ఏర్పడుతుంది
4_630file-idCoi8mPcxfkw.wav,1.5,ఆహార తిరిగిచ్చే
0_50_1248file-idm6DjW9X1SgY.wav,6.03,ఆపరేషన్  స్టిక్
4_50_1248file-idm6DjW9X1SgY.wav,1.8,రెక్స్
2_60_1248file-idm6DjW9X1SgY.wav,5.7,తీసి
2_50_1248file-idm6DjW9X1SgY.wav,2.34,రెస్ట్
3_5_372file-idn20Zwfn96ic.wav,3.81,ప్రజలు పాకిస్తాన్ నుంచి స్వాతంత్ర్యం కోరుకుంటున్నారు
14_3_372file-idn20Zwfn96ic.wav,1.92,దానికి అంగీకరించలేదు
8_3_372file-idn20Zwfn96ic.wav,3.27,ఈ సంస్థ పాల్గొన్న కళా  అనేవారు
7_3_372file-idn20Zwfn96ic.wav,3.12,అప్పట్లో కళా అని పిలిచేవారు
5_5_372file-idn20Zwfn96ic.wav,5.64,కాబట్టి పాకిస్తాన్ బలూచిస్తాన్ సమస్య ఇప్పట్లో కొలిక్కి వచ్చే అవకాశం కూడా కనిపించడం లేదు
5_1_372file-idn20Zwfn96ic.wav,8.67,వనరులు పుష్కలంగా ఉన్నా కరువు సమస్య కూడా తీవ్రంగా ఉంది ముఖ్యమైన విషయం ఏంటంటే అక్కడ  ప్రాంతంలో సహజవాయు లభిస్తుంది
4_3_372file-idn20Zwfn96ic.wav,3.45,పాలకుడిని అపహరించి కరాచీ తీసుకెళ్లింది
3_3_372file-idn20Zwfn96ic.wav,4.26,నలబై ఎనిమిది మార్చిలో అక్కడి పాకిస్తాన్ సైన్యం వచ్చింది
3_2_372file-idn20Zwfn96ic.wav,5.07,పాకిస్తాన్ కూడా దీనికి సమ్మతి తెలిపింది కానీ ఆ తర్వాత ఆ దేశం మాట మార్చింది
2_5_372file-idn20Zwfn96ic.wav,3.18,ఇప్పటికే పలు వేర్పాటు వాదం బాగా వ్యాపించింది
2_3_372file-idn20Zwfn96ic.wav,3.7800000000000002,విలీనమయ్యే ప్రతిపాదన  రెండు సభలు తిరస్కరించాయి
20_3_372file-idn20Zwfn96ic.wav,6.33,ఇరాన్  కూడా  హెలికాప్టర్లను పంపించి  విప్లవకారులు ఉన్న ప్రాంతాల్లో బాంబులు వేయించారు
19_3_372file-idn20Zwfn96ic.wav,10.44,డెబ్బై నాలుగు జనరల్  నేతృత్వంలో పాకిస్తాన్ సైన్యం బలూచిస్తాన్లోని పలు ప్రాంతాలపై మిరాజ్  యుద్ధ విమానాలతో బాంబులు వేసింది
13_3_372file-idn20Zwfn96ic.wav,5.04,భారత్ పాక్ విభజన తర్వాత బలూచ్ ప్రజలు స్వతంత్రంగా ఉండటానికి కోరుకున్నప్పటికీ
